2013-03-10 00:32:41,549 INFO  [ClassPathXmlApplicationContext] Refreshing org.springframework.context.support.ClassPathXmlApplicationContext@74b23210: display name [org.springframework.context.support.ClassPathXmlApplicationContext@74b23210]; startup date [Sun Mar 10 00:32:41 CST 2013]; root of context hierarchy
2013-03-10 00:32:41,599 INFO  [XmlBeanDefinitionReader] Loading XML bean definitions from class path resource [applicationContext.xml]
2013-03-10 00:32:41,736 INFO  [ClassPathXmlApplicationContext] Bean factory for application context [org.springframework.context.support.ClassPathXmlApplicationContext@74b23210]: org.springframework.beans.factory.support.DefaultListableBeanFactory@72c743eb
2013-03-10 00:32:41,775 INFO  [PropertyPlaceholderConfigurer] Loading properties file from class path resource [jdbc.properties]
2013-03-10 00:32:41,790 INFO  [DefaultListableBeanFactory] Pre-instantiating singletons in org.springframework.beans.factory.support.DefaultListableBeanFactory@72c743eb: defining beans [org.springframework.beans.factory.config.PropertyPlaceholderConfigurer#0,dataSource,txManager,org.springframework.aop.config.internalAutoProxyCreator,org.springframework.transaction.annotation.AnnotationTransactionAttributeSource#0,org.springframework.transaction.interceptor.TransactionInterceptor#0,org.springframework.transaction.config.internalTransactionAdvisor,TerminalInfoDao]; root of factory hierarchy
2013-03-10 00:32:41,839 INFO  [default] [------------------------网关初始化......------------------------]
2013-03-10 00:32:41,841 INFO  [default] [##########Listener Vg启动......##########]
2013-03-10 00:32:41,915 INFO  [default] [##########Listener Vg已启动##########]
2013-03-10 00:32:41,915 INFO  [default] [##########Listener Vg3启动......##########]
2013-03-10 00:32:41,916 INFO  [default] [##########Listener Vg3已启动##########]
2013-03-10 00:32:42,539 INFO  [default] [------------------------网关已启动------------------------]
